created_at,full_text,full_text_english,Positif,Negatif,Netral,Compound,klasifikasi,norm,tokens,stopword,stemming,stemming_string
2024-03-02 01:50:41,pemilu curang paling brutal 2024 bila cara buadaya seperti dipakai untuk di jadikan budaya maka bersiaplah negeri bangsa ini bakal rusak hancur sak walang walang,the most brutal cheating elections 2024 if the buadaya method is used to be used as a culture then prepare this nations country to be damaged to destroy sak walang walang bangketsdpr,0.0,0.19166666666666665,0.8083333333333333,-0.19166666666666665,Negatif,pemilu curang paling brutal 2024 bila cara buadaya seperti dipakai untuk di jadikan budaya maka bersiaplah negeri bangsa ini bakal rusak hancur sak walang walang,"['pemilu', 'curang', 'paling', 'brutal', '2024', 'bila', 'cara', 'buadaya', 'seperti', 'dipakai', 'untuk', 'di', 'jadikan', 'budaya', 'maka', 'bersiaplah', 'negeri', 'bangsa', 'ini', 'bakal', 'rusak', 'hancur', 'sak', 'walang', 'walang']","['pemilu', 'curang', 'brutal', '2024', 'buadaya', 'dipakai', 'jadikan', 'budaya', 'bersiaplah', 'negeri', 'bangsa', 'rusak', 'hancur', 'sak', 'walang', 'walang']","['milu', 'curang', 'brutal', '2024', 'buadaya', 'pakai', 'jadi', 'budaya', 'siap', 'negeri', 'bangsa', 'rusak', 'hancur', 'sak', 'walang', 'walang']",milu curang brutal 2024 buadaya pakai jadi budaya siap negeri bangsa rusak hancur sak walang walang
2024-03-02 02:48:39,setujukakah anda wajib pemilu ulang atau diskualifikasi yg curang pakar hukum tata negara feri amsari menyebut terjadi penggelembungan suara pemilu 2024 di 16 provinsi dan 83 kabupatenkota seluruh indonesia hal itu berdasarkan temuan dari situs,do you have to re election or cheating disqualificationamsari ferry state administration law expert said that there was a votes of 2024 elections in 16 provinces and 83 districtscities throughout indonesiathis is based on the findings of the site,0.0,0.0,1.0,0.0,Netral,setujukakah anda wajib pemilu ulang atau diskualifikasi yang curang pakar hukum tata negara feri amsari menyebut terjadi penggelembungan suara pemilu 2024 di 16 provinsi dan 83 kabupatenkota seluruh indonesia hal itu berdasarkan temuan dari situs,"['setujukakah', 'anda', 'wajib', 'pemilu', 'ulang', 'atau', 'diskualifikasi', 'yang', 'curang', 'pakar', 'hukum', 'tata', 'negara', 'feri', 'amsari', 'menyebut', 'terjadi', 'penggelembungan', 'suara', 'pemilu', '2024', 'di', '16', 'provinsi', 'dan', '83', 'kabupatenkota', 'seluruh', 'indonesia', 'hal', 'itu', 'berdasarkan', 'temuan', 'dari', 'situs']","['setujukakah', 'wajib', 'pemilu', 'ulang', 'diskualifikasi', 'curang', 'pakar', 'tata', 'negara', 'feri', 'amsari', 'menyebut', 'penggelembungan', 'suara', 'pemilu', '2024', '16', 'provinsi', '83', 'kabupatenkota', 'indonesia', 'berdasarkan', 'temuan', 'situs']","['setujukakah', 'wajib', 'milu', 'ulang', 'diskualifikasi', 'curang', 'pakar', 'tata', 'negara', 'feri', 'amsari', 'sebut', 'gelembung', 'suara', 'milu', '2024', '16', 'provinsi', '83', 'kabupatenkota', 'indonesia', 'dasar', 'temu', 'situs']",setujukakah wajib pemilu ulang diskualifikasi curang pakar tata negara feri amsari sebut gelembung suara pemilu 2024 16 provinsi 83 kabupatenkota indonesia dasar temu situs
2024-03-02 02:50:17,kesimpulannya jika psi masuk senayan semuanya curang hasilnya real count tak punya legalitas juga gagal dong pemilu 2024 ini,in conclusion if psi enters senayan everything cheatsthe result is that real count has no legality eitherfailed this 2024 election,0.2,0.0,0.8,0.2,Positif,kesimpulannya jika pssi masuk senayan semuanya curang hasilnya real count tidak punya legalitas juga gagal dong pemilu 2024 ini,"['kesimpulannya', 'jika', 'pssi', 'masuk', 'senayan', 'semuanya', 'curang', 'hasilnya', 'real', 'count', 'tidak', 'punya', 'legalitas', 'juga', 'gagal', 'dong', 'pemilu', '2024', 'ini']","['kesimpulannya', 'pssi', 'masuk', 'senayan', 'curang', 'hasilnya', 'real', 'count', 'legalitas', 'gagal', 'pemilu', '2024']","['simpul', 'pssi', 'masuk', 'senayan', 'curang', 'hasil', 'real', 'count', 'legalitas', 'gagal', 'milu', '2024']",simpul pssi masuk senayan curang hasil real count legalitas gagal pemilu 2024
2024-03-02 03:53:21,pemilu curang dri 201420192024 tak prnah ad perubahan disetiap pemilu semenjak raja kodok jd pleciden,the election cheats from 201420192024 there has never been a change in every election since the king of frog,0.0,0.0,1.0,0.0,Netral,pemilu curang dari 201420192024 tidak pernah ada perubahan disetiap pemilu semenjak raja kodok jadi pleciden,"['pemilu', 'curang', 'dari', '201420192024', 'tidak', 'pernah', 'ada', 'perubahan', 'disetiap', 'pemilu', 'semenjak', 'raja', 'kodok', 'jadi', 'pleciden']","['pemilu', 'curang', '201420192024', 'perubahan', 'disetiap', 'pemilu', 'semenjak', 'raja', 'kodok', 'pleciden']","['milu', 'curang', '201420192024', 'ubah', 'tiap', 'milu', 'semenjak', 'raja', 'kodok', 'pleciden']",milu curang 201420192024 ubah tiap pemilu semenjak raja kodok pleciden
2024-03-02 04:05:07,kalau nggak curang mana bisa 3 1 tps bisa bertambah 170an suara buat psi emang partai lain gak dapat suara kali ya ajaib memang pemilu 2024,if you dont cheat where can 3 1 tps can increase the 170s of votes for psi indeed other parties can not vote huh miraculously indeed the 2024 election,0.0,0.125,0.875,-0.125,Negatif,kalau tidak curang mana bisa 3 1 tps bisa bertambah 170an suara buat pssi emang partai lain tidak dapat suara kali ya ajaib memang pemilu 2024,"['kalau', 'tidak', 'curang', 'mana', 'bisa', '3', '1', 'tps', 'bisa', 'bertambah', '170an', 'suara', 'buat', 'pssi', 'emang', 'partai', 'lain', 'tidak', 'dapat', 'suara', 'kali', 'ya', 'ajaib', 'memang', 'pemilu', '2024']","['curang', '3', '1', 'tps', 'bertambah', '170an', 'suara', 'pssi', 'emang', 'partai', 'suara', 'ajaib', 'pemilu', '2024']","['curang', '3', '1', 'tps', 'tambah', '170an', 'suara', 'pssi', 'emang', 'partai', 'suara', 'ajaib', 'milu', '2024']",curang 3 1 tps tambah 170an suara pssi emang partai suara ajaib pemilu 2024
2024-03-02 04:12:03,bagi saya ini seperti siaran ulang 2014 2019 2024 jadi akan selalu ada demo 5 tahunan unt menuduh pemilu curang ini ibarat kebiasaan main bola jika kalah selalu wasit dituduh curang jarang sekali yg lantas introspeksi bhw permainannya memang tidak layak menang,dennisauya for me this is like a re broadcast 2014 2019 2024so there will always be a 5 year demonstration to accuse the election of cheating this is like a habit of playing football if you lose always the referee is accused of cheating it is rare that then the introspection of the game is indeed not worthy of winning,0.05833333333333332,0.0,0.9416666666666667,0.05833333333333332,Positif,bagi saya ini seperti siaran ulang 2014 2019 2024 jadi akan selalu ada demo 5 tahunan unt menuduh pemilu curang ini ibarat kebiasaan main bola jika kalah selalu wasit dituduh curang jarang sekali yang lantas introspeksi bhw permainannya memang tidak layak menang,"['bagi', 'saya', 'ini', 'seperti', 'siaran', 'ulang', '2014', '2019', '2024', 'jadi', 'akan', 'selalu', 'ada', 'demo', '5', 'tahunan', 'unt', 'menuduh', 'pemilu', 'curang', 'ini', 'ibarat', 'kebiasaan', 'main', 'bola', 'jika', 'kalah', 'selalu', 'wasit', 'dituduh', 'curang', 'jarang', 'sekali', 'yang', 'lantas', 'introspeksi', 'bhw', 'permainannya', 'memang', 'tidak', 'layak', 'menang']","['siaran', 'ulang', '2014', '2019', '2024', 'demo', '5', 'tahunan', 'unt', 'menuduh', 'pemilu', 'curang', 'kebiasaan', 'main', 'bola', 'kalah', 'wasit', 'dituduh', 'curang', 'jarang', 'lantas', 'introspeksi', 'bhw', 'permainannya', 'layak', 'menang']","['siar', 'ulang', '2014', '2019', '2024', 'demo', '5', 'tahun', 'unt', 'tuduh', 'milu', 'curang', 'biasa', 'main', 'bola', 'kalah', 'wasit', 'tuduh', 'curang', 'jarang', 'lantas', 'introspeksi', 'bhw', 'main', 'layak', 'menang']",siar ulang 2014 2019 2024 demo 5 tahun unt tuduh pemilu curang biasa main bola kalah wasit tuduh curang jarang lantas introspeksi bhw main layak menang
2024-03-02 04:18:37,gak usah komplain jokowi nau kasih prabowo bintang 4 nanti kita kasih jokowi bintang 7 caranya dengan kita fokus kawal pemilu curang dan terus berdoa ketuk pintu langit agar allah meridhoi amin utk indonesia 2024 aamiin ya robbal alamiin,no need to complain jokowi nau love prabowo 4 star later we love jokowi 7 star with we focus on the election guard and continue to pray to the door of the sky so that allah blessings for indonesia 2024aamiin ya robbal naturalin,0.3333333333333333,0.0,0.6666666666666667,0.3333333333333333,Positif,tidak usah komplain jokowi nau kasih prabowo bintang 4 nanti kita kasih jokowi bintang 7 caranya dengan kita fokus kawal pemilu curang dan terus berdoa ketuk pintu langit agar allah meridhoi amin untuk indonesia 2024 aamiin ya robbal alamiin,"['tidak', 'usah', 'komplain', 'jokowi', 'nau', 'kasih', 'prabowo', 'bintang', '4', 'nanti', 'kita', 'kasih', 'jokowi', 'bintang', '7', 'caranya', 'dengan', 'kita', 'fokus', 'kawal', 'pemilu', 'curang', 'dan', 'terus', 'berdoa', 'ketuk', 'pintu', 'langit', 'agar', 'allah', 'meridhoi', 'amin', 'untuk', 'indonesia', '2024', 'aamiin', 'ya', 'robbal', 'alamiin']","['komplain', 'jokowi', 'nau', 'kasih', 'prabowo', 'bintang', '4', 'kasih', 'jokowi', 'bintang', '7', 'fokus', 'kawal', 'pemilu', 'curang', 'berdoa', 'ketuk', 'pintu', 'langit', 'allah', 'meridhoi', 'indonesia', '2024', 'aamiin', 'robbal', 'alamiin']","['komplain', 'jokowi', 'nau', 'kasih', 'prabowo', 'bintang', '4', 'kasih', 'jokowi', 'bintang', '7', 'fokus', 'kawal', 'milu', 'curang', 'doa', 'ketuk', 'pintu', 'langit', 'allah', 'meridhoi', 'indonesia', '2024', 'aamiin', 'robbal', 'alamiin']",komplain jokowi nau kasih prabowo bintang 4 kasih jokowi bintang 7 fokus kawal pemilu curang doa ketuk pintu langit allah meridhoi indonesia 2024 aamiin robbal alamiin
2024-03-02 04:31:56,hak angket dari manapemilu 2019 dan 2024 sama jalur kecurangan nya curang pertama menguatkan hasil curang ke dua,in questioning right the 2019 and 2024 elections are the same as the fraudthe first cheat strengthens the second cheating,0.13392857142857142,0.0,0.8660714285714286,0.13392857142857142,Positif,hak angket dari manapemilu 2019 dan 2024 sama jalur curang nya curang pertama menguatkan hasil curang ke dua,"['hak', 'angket', 'dari', 'manapemilu', '2019', 'dan', '2024', 'sama', 'jalur', 'curang', 'nya', 'curang', 'pertama', 'menguatkan', 'hasil', 'curang', 'ke', 'dua']","['hak', 'angket', 'manapemilu', '2019', '2024', 'jalur', 'curang', 'curang', 'menguatkan', 'hasil', 'curang']","['hak', 'angket', 'manapemilu', '2019', '2024', 'jalur', 'curang', 'curang', 'kuat', 'hasil', 'curang']",hak angket manapemilu 2019 2024 jalur curang curang kuat hasil curang
2024-03-02 04:36:57,bukannya bagus karena jokowi minta dimajukan ke september 2024 supaya bisa diatur trus ada 2 mahasiswa yang kritis maka diputuskan tetap 27 november dong kata lain ini mencegah jokowi berbuat curang lagi sudah cukup di pemilu 2024 aja itu aja rusaknya sudah kemanamana,isnt it goodbecause jokowi asked to be advanced to september 2024 so that it could be arranged then there were 2 students who were critical then it was decided to remain november 27 in other words this prevented jokowi to cheat again it was enough in the 2024 election it was just a damaged damaged everywhere,0.06875,0.0,0.93125,0.06875,Positif,bukannya bagus karena jokowi minta dimajukan ke september 2024 supaya bisa diatur terus ada 2 mahasiswa yang kritis maka diputuskan tetap 27 november dong kata lain ini mencegah jokowi berbuat curang lagi sudah cukup di pemilu 2024 saja itu saja rusaknya sudah kemanamana,"['bukannya', 'bagus', 'karena', 'jokowi', 'minta', 'dimajukan', 'ke', 'september', '2024', 'supaya', 'bisa', 'diatur', 'terus', 'ada', '2', 'mahasiswa', 'yang', 'kritis', 'maka', 'diputuskan', 'tetap', '27', 'november', 'dong', 'kata', 'lain', 'ini', 'mencegah', 'jokowi', 'berbuat', 'curang', 'lagi', 'sudah', 'cukup', 'di', 'pemilu', '2024', 'saja', 'itu', 'saja', 'rusaknya', 'sudah', 'kemanamana']","['bagus', 'jokowi', 'dimajukan', 'september', '2024', 'diatur', 'mahasiswa', 'kritis', 'diputuskan', '27', 'november', 'mencegah', 'jokowi', 'berbuat', 'curang', 'pemilu', '2024', 'rusaknya', 'kemanamana']","['bagus', 'jokowi', 'maju', 'september', '2024', 'atur', 'mahasiswa', 'kritis', 'putus', '27', 'november', 'cegah', 'jokowi', 'buat', 'curang', 'milu', '2024', 'rusak', 'kemanamana']",bagus jokowi maju september 2024 atur mahasiswa kritis putus 27 november cegah jokowi buat curang pemilu 2024 rusak kemanamana
2024-03-02 04:45:07,stop pemilu curang cukup berakhir di 2024,stop election cheating enough to end in 2024 pemilucurang,0.0,0.0,1.0,0.0,Netral,stop pemilu curang cukup berakhir di 2024,"['stop', 'pemilu', 'curang', 'cukup', 'berakhir', 'di', '2024']","['stop', 'pemilu', 'curang', '2024']","['stop', 'milu', 'curang', '2024']",stop pemilu curang 2024
2024-03-02 06:52:36,demo 5 tahunan yah ini sudah ketigakalinya 2014 2019 2024 isinya sama saja yaitu kecurangan pemilu yg jadi sasaran juga sama yaitu jokowi dan kpu sekarang jokowi presiden dianggap curang dulu jokowi bukan presiden dan tidak kuasa apa2 juga dianggap curang,demo 5 yearsthis is the third three 2019 2024 the contents are the same namely election fraud which is also the same target namely jokowi and kpu now jokowi the president is considered cheating in the past jokowi was not the president and there was no power to be considered cheating,0.0,0.0625,0.9375,-0.0625,Negatif,demo 5 tahunan yah ini sudah ketigakalinya 2014 2019 2024 isinya sama saja yaitu curang pemilu yang jadi sasaran juga sama yaitu jokowi dan kpu sekarang jokowi presiden dianggap curang dulu jokowi bukan presiden dan tidak kuasa apa2 juga dianggap curang,"['demo', '5', 'tahunan', 'yah', 'ini', 'sudah', 'ketigakalinya', '2014', '2019', '2024', 'isinya', 'sama', 'saja', 'yaitu', 'curang', 'pemilu', 'yang', 'jadi', 'sasaran', 'juga', 'sama', 'yaitu', 'jokowi', 'dan', 'kpu', 'sekarang', 'jokowi', 'presiden', 'dianggap', 'curang', 'dulu', 'jokowi', 'bukan', 'presiden', 'dan', 'tidak', 'kuasa', 'apa2', 'juga', 'dianggap', 'curang']","['demo', '5', 'tahunan', 'ketigakalinya', '2014', '2019', '2024', 'isinya', 'curang', 'pemilu', 'sasaran', 'jokowi', 'kpu', 'jokowi', 'presiden', 'dianggap', 'curang', 'jokowi', 'presiden', 'kuasa', 'apa2', 'dianggap', 'curang']","['demo', '5', 'tahun', 'ketigakalinya', '2014', '2019', '2024', 'isi', 'curang', 'milu', 'sasar', 'jokowi', 'kpu', 'jokowi', 'presiden', 'anggap', 'curang', 'jokowi', 'presiden', 'kuasa', 'apa2', 'anggap', 'curang']",demo 5 tahun ketigakalinya 2014 2019 2024 isi curang pemilu sasar jokowi kpu jokowi presiden anggap curang jokowi presiden kuasa apa2 anggap curang
2024-03-02 07:05:43,masalah 5 tahunan yah ini sudah ketiga kalinya 2014 2019 2024 isinya sama saja yaitu kecurangan pemilu yg jadi sasaran juga sama yaitu jokowi dan kpu sekarang jokowi presiden dianggap curang dulu jokowi bukan presiden dan tidak kuasa apa2 juga dianggap curang,problems 5 years rightthis is the third time in 2014 2019 2024 the contents are the same namely election fraud which is also the same target namely jokowi and kpu now jokowi president is considered cheating in the past jokowi was not the president and no power was also considered cheating,0.0,0.0625,0.9375,-0.0625,Negatif,masalah 5 tahunan yah ini sudah ketiga kalinya 2014 2019 2024 isinya sama saja yaitu curang pemilu yang jadi sasaran juga sama yaitu jokowi dan kpu sekarang jokowi presiden dianggap curang dulu jokowi bukan presiden dan tidak kuasa apa2 juga dianggap curang,"['masalah', '5', 'tahunan', 'yah', 'ini', 'sudah', 'ketiga', 'kalinya', '2014', '2019', '2024', 'isinya', 'sama', 'saja', 'yaitu', 'curang', 'pemilu', 'yang', 'jadi', 'sasaran', 'juga', 'sama', 'yaitu', 'jokowi', 'dan', 'kpu', 'sekarang', 'jokowi', 'presiden', 'dianggap', 'curang', 'dulu', 'jokowi', 'bukan', 'presiden', 'dan', 'tidak', 'kuasa', 'apa2', 'juga', 'dianggap', 'curang']","['5', 'tahunan', 'ketiga', 'kalinya', '2014', '2019', '2024', 'isinya', 'curang', 'pemilu', 'sasaran', 'jokowi', 'kpu', 'jokowi', 'presiden', 'dianggap', 'curang', 'jokowi', 'presiden', 'kuasa', 'apa2', 'dianggap', 'curang']","['5', 'tahun', 'tiga', 'kali', '2014', '2019', '2024', 'isi', 'curang', 'milu', 'sasar', 'jokowi', 'kpu', 'jokowi', 'presiden', 'anggap', 'curang', 'jokowi', 'presiden', 'kuasa', 'apa2', 'anggap', 'curang']",5 tahun tiga kali 2014 2019 2024 isi curang pemilu sasar jokowi kpu jokowi presiden anggap curang jokowi presiden kuasa apa2 anggap curang
2024-03-02 07:23:46,laknatlah siapapun orang2 yg berbuat curang di pemilu 2024 ya alloh,you are the people who cheat in the 2024 elections,0.0,0.0,1.0,0.0,Netral,laknatlah siapapun orang2 yang berbuat curang di pemilu 2024 ya alloh,"['laknatlah', 'siapapun', 'orang2', 'yang', 'berbuat', 'curang', 'di', 'pemilu', '2024', 'ya', 'alloh']","['laknatlah', 'orang2', 'berbuat', 'curang', 'pemilu', '2024', 'alloh']","['laknat', 'orang2', 'buat', 'curang', 'milu', '2024', 'alloh']",laknat orang2 buat curang pemilu 2024 alloh
2024-03-02 08:58:28,diduga curang 7 anggota panitia pemilihan luar negeri ppln pada pemilu 2024 di kuala lumpur malaysia ditetapkan sebagai tersangka oleh bareskrim polri berikut ini tanggapan komisioner kpu idham holik mengenai hal tersebut,allegedly cheating 7 members of the overseas election committee ppln in the 2024 election in kuala lumpur malaysia were named a suspect by the criminal investigation policein the following kpu commissioner idham holiks response regarding this matter,0.0,0.16666666666666666,0.8333333333333334,-0.16666666666666666,Negatif,diduga curang 7 anggota panitia pemilihan luar negeri ppln pada pemilu 2024 di kuala lumpur malaysia ditetapkan sebagai tersangka oleh bareskrim polri berikut ini tanggapan komisioner kpu idham holik mengenai hal tersebut,"['diduga', 'curang', '7', 'anggota', 'panitia', 'pemilihan', 'luar', 'negeri', 'ppln', 'pada', 'pemilu', '2024', 'di', 'kuala', 'lumpur', 'malaysia', 'ditetapkan', 'sebagai', 'tersangka', 'oleh', 'bareskrim', 'polri', 'berikut', 'ini', 'tanggapan', 'komisioner', 'kpu', 'idham', 'holik', 'mengenai', 'hal', 'tersebut']","['diduga', 'curang', '7', 'anggota', 'panitia', 'pemilihan', 'negeri', 'ppln', 'pemilu', '2024', 'kuala', 'lumpur', 'malaysia', 'ditetapkan', 'tersangka', 'bareskrim', 'polri', 'tanggapan', 'komisioner', 'kpu', 'idham', 'holik']","['duga', 'curang', '7', 'anggota', 'panitia', 'pilih', 'negeri', 'ppln', 'milu', '2024', 'kuala', 'lumpur', 'malaysia', 'tetap', 'sangka', 'bareskrim', 'polri', 'tanggap', 'komisioner', 'kpu', 'idham', 'holik']",duga curang 7 anggota panitia pilih negeri ppln pemilu 2024 kuala lumpur malaysia tetap sangka bareskrim polri tanggap komisioner kpu idham holik
2024-03-02 09:53:02,masalah 5 tahunan yah ini sudah ketiga kalinya 2014 2019 2024 isinya sama saja yaitu kecurangan pemilu yg jadi sasaran juga sama yaitu jokowi dan kpu sekarang jokowi presiden dianggap curang dulu jokowi bukan presiden dan tidak punya kuasa apa2 juga dianggap curang,problems 5 years rightthis is the third time in 2014 2019 2024 the contents are the same namely election fraud which is also the same target namely jokowi and kpu now jokowi president is considered cheating in the past jokowi was not the president and did not have any power was also considered cheating,0.0,0.0625,0.9375,-0.0625,Negatif,masalah 5 tahunan yah ini sudah ketiga kalinya 2014 2019 2024 isinya sama saja yaitu curang pemilu yang jadi sasaran juga sama yaitu jokowi dan kpu sekarang jokowi presiden dianggap curang dulu jokowi bukan presiden dan tidak punya kuasa apa2 juga dianggap curang,"['masalah', '5', 'tahunan', 'yah', 'ini', 'sudah', 'ketiga', 'kalinya', '2014', '2019', '2024', 'isinya', 'sama', 'saja', 'yaitu', 'curang', 'pemilu', 'yang', 'jadi', 'sasaran', 'juga', 'sama', 'yaitu', 'jokowi', 'dan', 'kpu', 'sekarang', 'jokowi', 'presiden', 'dianggap', 'curang', 'dulu', 'jokowi', 'bukan', 'presiden', 'dan', 'tidak', 'punya', 'kuasa', 'apa2', 'juga', 'dianggap', 'curang']","['5', 'tahunan', 'ketiga', 'kalinya', '2014', '2019', '2024', 'isinya', 'curang', 'pemilu', 'sasaran', 'jokowi', 'kpu', 'jokowi', 'presiden', 'dianggap', 'curang', 'jokowi', 'presiden', 'kuasa', 'apa2', 'dianggap', 'curang']","['5', 'tahun', 'tiga', 'kali', '2014', '2019', '2024', 'isi', 'curang', 'milu', 'sasar', 'jokowi', 'kpu', 'jokowi', 'presiden', 'anggap', 'curang', 'jokowi', 'presiden', 'kuasa', 'apa2', 'anggap', 'curang']",5 tahun tiga kali 2014 2019 2024 isi curang pemilu sasar jokowi kpu jokowi presiden anggap curang jokowi presiden kuasa apa2 anggap curang
2024-03-02 10:03:33,dengan viral nya pemberitaan seputar anomali yang terjadi dengan ini membuat banyak netizen tertuju pada si rekap beserta dengan kejanggalannya maju terus netizen indonesia mari kita buat malu bagi partai apapun itu yang berbuat curang dan culas dalam pemilu 2024 ini,with the viral news about the anomaly that occurred with this making many netizens fixed on the recap and their irregularitiescontinue to advance indonesian netizenslets make ashamed of any party that cheats and wicked up in this 2024 election,0.3,0.0,0.7,0.3,Positif,dengan viral nya pemberitaan seputar anomali yang terjadi dengan ini membuat banyak netizen tertuju pada si rekap beserta dengan kejanggalannya maju terus netizen indonesia mari kita buat malu bagi partai apapun itu yang berbuat curang dan culas dalam pemilu 2024 ini,"['dengan', 'viral', 'nya', 'pemberitaan', 'seputar', 'anomali', 'yang', 'terjadi', 'dengan', 'ini', 'membuat', 'banyak', 'netizen', 'tertuju', 'pada', 'si', 'rekap', 'beserta', 'dengan', 'kejanggalannya', 'maju', 'terus', 'netizen', 'indonesia', 'mari', 'kita', 'buat', 'malu', 'bagi', 'partai', 'apapun', 'itu', 'yang', 'berbuat', 'curang', 'dan', 'culas', 'dalam', 'pemilu', '2024', 'ini']","['pemberitaan', 'seputar', 'anomali', 'netizen', 'rekap', 'beserta', 'kejanggalannya', 'maju', 'netizen', 'indonesia', 'mari', 'partai', 'apapun', 'berbuat', 'curang', 'culas', 'pemilu', '2024']","['berita', 'putar', 'anomali', 'netizen', 'rekap', 'serta', 'janggal', 'maju', 'netizen', 'indonesia', 'mari', 'partai', 'apa', 'buat', 'curang', 'culas', 'milu', '2024']",berita putar anomali netizen rekap serta janggal maju netizen indonesia mari partai apa buat curang culas pemilu 2024
2024-03-02 10:57:50,mereka yang berbuat curang kita disuruh damai dan terima dengan ikhlas belatung jangan biarkan pemilu curang mendapatkan pemimpin hancurlah negeri kita yuk hadiri gerakan rakyat tolak pemilu curang pada hari selasa 5 maret 2024 di gedung mprdpr ri,those who cheat we are told to be peaceful and accept sincerely maggotsdont let the cheating election get a leader destroy our countrylets attend the peoples movement to reject the cheating election on tuesday march 5 2024 at the mprdpr ri building,0.18333333333333335,0.0,0.8166666666666667,0.18333333333333335,Positif,mereka yang berbuat curang kita disuruh damai dan terima dengan ikhlas belatung jangan biarkan pemilu curang mendapatkan pemimpin hancurlah negeri kita yuk hadiri gerakan rakyat tolak pemilu curang pada hari selasa 5 maret 2024 di gedung mprdpr ri,"['mereka', 'yang', 'berbuat', 'curang', 'kita', 'disuruh', 'damai', 'dan', 'terima', 'dengan', 'ikhlas', 'belatung', 'jangan', 'biarkan', 'pemilu', 'curang', 'mendapatkan', 'pemimpin', 'hancurlah', 'negeri', 'kita', 'yuk', 'hadiri', 'gerakan', 'rakyat', 'tolak', 'pemilu', 'curang', 'pada', 'hari', 'selasa', '5', 'maret', '2024', 'di', 'gedung', 'mprdpr', 'ri']","['berbuat', 'curang', 'disuruh', 'damai', 'terima', 'ikhlas', 'belatung', 'biarkan', 'pemilu', 'curang', 'pemimpin', 'hancurlah', 'negeri', 'yuk', 'hadiri', 'gerakan', 'rakyat', 'tolak', 'pemilu', 'curang', 'selasa', '5', 'maret', '2024', 'gedung', 'mprdpr', 'ri']","['buat', 'curang', 'suruh', 'damai', 'terima', 'ikhlas', 'belatung', 'biar', 'milu', 'curang', 'pimpin', 'hancur', 'negeri', 'yuk', 'hadir', 'gera', 'rakyat', 'tolak', 'milu', 'curang', 'selasa', '5', 'maret', '2024', 'gedung', 'mprdpr', 'ri']",buat curang suruh damai terima ikhlas belatung biar pemilu curang pimpin hancur negeri yuk hadir gera rakyat tolak pemilu curang selasa 5 maret 2024 gedung mprdpr ri
2024-03-02 12:10:31,ya alloh laknatlah siapapun orang2 yg berbuat curang di pemilu 2024 ini aaminn,oh allah you know anyone who cheats in this 2024 electionaaminn,0.0,0.0,1.0,0.0,Netral,ya alloh laknatlah siapapun orang2 yang berbuat curang di pemilu 2024 ini aaminn,"['ya', 'alloh', 'laknatlah', 'siapapun', 'orang2', 'yang', 'berbuat', 'curang', 'di', 'pemilu', '2024', 'ini', 'aaminn']","['alloh', 'laknatlah', 'orang2', 'berbuat', 'curang', 'pemilu', '2024', 'aaminn']","['alloh', 'laknat', 'orang2', 'buat', 'curang', 'milu', '2024', 'aaminn']",alloh laknat orang2 buat curang pemilu 2024 aaminn
2024-03-02 12:34:44,saya curiga pasti ada intervensi rezim laknat terhadap untuk menaikkan suara psisemua lembaga survey tdk ada yg menyatakan psi diatas 3berarti sudah cukup bukti bahwa pemilu 2024 ini curang termasuk hasil pilpres,i suspect that there must be an intervention of the curse regime towards to raise the votes of psi all the survey institutions do not state psi above 3 means that it is enough evidence that the 2024 election is cheating including the results of the presidential election,0.0,0.0,1.0,0.0,Netral,saya curiga pasti ada intervensi rezim laknat terhadap untuk menaikkan suara psisemua lembaga survey tidak ada yang menyatakan pssi diatas 3berarti sudah cukup bukti bahwa pemilu 2024 ini curang termasuk hasil pemilihan presiden,"['saya', 'curiga', 'pasti', 'ada', 'intervensi', 'rezim', 'laknat', 'terhadap', 'untuk', 'menaikkan', 'suara', 'psisemua', 'lembaga', 'survey', 'tidak', 'ada', 'yang', 'menyatakan', 'pssi', 'diatas', '3berarti', 'sudah', 'cukup', 'bukti', 'bahwa', 'pemilu', '2024', 'ini', 'curang', 'termasuk', 'hasil', 'pemilihan', 'presiden']","['curiga', 'intervensi', 'rezim', 'laknat', 'menaikkan', 'suara', 'psisemua', 'lembaga', 'survey', 'pssi', 'diatas', '3berarti', 'bukti', 'pemilu', '2024', 'curang', 'hasil', 'pemilihan', 'presiden']","['curiga', 'intervensi', 'rezim', 'laknat', 'naik', 'suara', 'psisemua', 'lembaga', 'survey', 'pssi', 'atas', '3berarti', 'bukti', 'milu', '2024', 'curang', 'hasil', 'pilih', 'presiden']",curiga intervensi rezim laknat naik suara psisemua lembaga survey pssi atas 3berarti bukti pemilu 2024 curang hasil pilih presiden
